22089,0
15447,0
42894,0
13698,0
38054,0
38809,0
28819,0
42201,1
27875,0
31934,1
36884,0
23486,0
914,0
9444,0
6523,0
30916,0
13230,0
29254,0
7593,0
6089,0
40581,0
24735,0
29969,0
24850,0
30939,0
787,0
5713,0
34504,0
11811,0
38959,0
24014,0
10148,0
35583,0
23433,0
35469,0
2230,0
35301,0
40233,1
15649,0
35578,0
35285,0
15000,0
1636,0
3877,0
40805,0
8333,0
39157,0
10207,0
14233,0
28030,0
26617,0
38104,0
33028,0
12126,0
36300,0
22583,0
30126,0
29242,0
4364,0
21459,0
7357,0
3019,0
6318,0
10737,0
41744,1
41808,0
2060,0
13342,0
11395,0
25935,0
4923,0
1311,0
39212,1
35775,0
24106,1
1776,0
1398,0
24328,0
35842,0
22924,0
18952,0
9069,1
32595,0
1851,0
17333,0
23497,0
16705,0
29873,0
13356,0
12773,0
1859,0
42492,0
42010,0
32631,0
9629,0
14185,0
12034,0
43701,1
31751,0
8609,0
20582,0
10713,0
18569,0
10264,0
17085,0
600,0
19160,0
5558,0
13768,0
42626,1
41660,0
5226,0
36448,0
34172,1
19409,0
40653,1
29513,0
37028,0
27257,0
42776,0
10694,0
13612,0
22188,0
34804,0
26667,0
15747,0
27670,0
43295,0
5799,0
28085,0
42801,0
21765,0
1276,0
22962,0
14276,0
21740,0
16594,0
1903,0
8662,0
31075,1
23627,0
22008,0
20492,0
11482,0
7989,0
25081,0
39763,1
23842,0
24520,0
18075,0
28006,0
27774,0
17176,0
23630,0
15234,0
6829,0
43280,0
19046,0
43563,1
27906,0
22206,0
9538,0
13219,0
20549,0
3964,0
4860,0
18341,0
21923,0
40874,1
32120,0
6643,0
13823,0
26582,0
39568,0
35818,0
11878,0
16698,0
38839,0
35466,0
21653,0
28615,0
38090,0
23392,0
13989,0
32963,0
24652,0
29176,0
36991,0
15190,0
5033,0
10068,0
12020,0
1033,0
41736,0
22248,0
38657,0
17757,0
20553,0
40997,0
11738,0
42956,1
26547,0
11102,0
16149,0
24237,0
15374,0
31309,1
32903,0
10292,0
242,0
19759,0
26173,0
30382,0
10532,0
15021,0
31854,0
18447,1
44288,0
29879,0
16050,0
34820,0
7416,0
13609,0
14946,0
23533,0
32380,0
25362,0
20604,0
39540,0
18186,0
5751,0
29420,0
5504,0
37496,0
27494,0
37133,1
34184,1
2355,0
30256,0
6842,0
21596,0
6890,0
2621,0
15417,0
19078,0
12319,0
8683,0
1481,0
24030,0
11015,0
22527,0
23582,0
3128,0
4454,0
30314,0
38326,1
23596,0
41195,0
33968,1
13899,0
33020,1
1891,0
38507,0
43270,0
36747,0
25257,0
45011,1
30428,0
4457,0
14974,0
41002,0
44944,0
29084,0
24071,1
3987,0
26987,0
40390,0
40517,0
24442,0
23697,0
199,0
19972,1
28827,0
2659,0
41846,0
40521,1
15959,0
9132,0
29787,0
16980,0
10449,0
43831,0
5882,0
15566,0
5834,0
42537,0
24418,0
10696,0
2883,0
17645,0
10801,0
957,0
37529,0
13728,0
22716,0
34150,1
6062,0
42501,0
30762,0
38126,0
22712,0
29178,0
36998,0
7271,0
44068,0
36995,0
34399,0
27287,0
15857,0
23471,1
19110,0
33216,0
37570,0
5264,0
17232,0
13205,0
18096,0
12747,0
1842,0
18604,0
18935,0
13070,0
42547,1
37874,0
12756,0
42199,1
40911,0
39150,0
3798,0
15262,0
28396,0
42842,0
6667,0
8755,1
8500,0
16525,0
20878,1
40597,0
4506,0
19739,0
10701,0
8682,0
13708,0
5984,0
24019,0
11337,0
1509,0
18629,0
11822,0
10556,0
32801,0
2074,0
44843,1
26999,0
3663,0
26871,0
21719,0
24343,0
43806,1
28211,0
24461,0
35649,1
20946,0
32445,0
40483,0
25427,0
16444,0
10812,0
25444,0
27210,0
39698,0
200,0
36752,1
24514,0
7949,0
6027,0
43918,0
28883,0
22004,0
11396,0
20913,0
13269,0
8273,0
26961,1
34905,0
16007,0
22641,0
42175,1
33427,0
27499,0
13514,1
40409,0
29484,0
38465,0
29191,0
11583,0
12670,0
29076,0
39211,0
33751,1
3108,0
44140,1
24801,0
7881,0
20713,0
20420,0
34000,0
31663,0
34714,0
17188,0
14206,0
20010,0
34379,0
2672,0
34815,0
29298,0
14095,0
17799,0
23655,0
31025,0
6593,0
14512,0
26071,0
21555,0
34503,0
36637,0
25672,0
6668,0
41515,1
35448,0
17294,0
23977,0
30824,0
29980,0
42192,1
4746,0
30993,0
13421,0
9853,0
38430,0
23103,0
35209,0
18342,0
31910,0
23817,0
20168,0
23978,0
12367,0
5983,0
13420,0
19649,0
26012,0
31362,0
11035,0
38516,0
30576,0
34624,0
34110,0
37114,0
18853,0
39272,0
16466,0
13721,1
6151,0
40994,0
1408,0
15901,0
22711,0
7671,0
17720,0
44494,1
39383,1
17680,0
24679,0
22423,0
1230,0
44201,1
3846,0
17193,1
455,0
23314,0
6095,0
130,0
13244,0
3640,0
21340,0
14648,1
19638,0
36122,0
6496,0
27484,0
24959,0
6047,0
41731,0
23933,0
15614,0
14541,0
20907,0
27654,0
30355,0
31590,0
3708,1
12100,0
26962,1
39167,0
4913,0
11655,0
22595,0
38592,0
27566,0
20573,0
10639,0
31807,1
15209,0
36953,0
28288,0
1674,1
4347,0
5604,0
20863,0
10628,0
5100,0
1645,0
32469,0
2528,0
9375,0
18422,0
17057,0
16733,1
18663,0
13722,0
21363,0
8208,0
8433,0
22804,0
40104,0
13763,0
18637,0
27600,0
12719,0
43914,0
39506,0
43047,1
28000,0
19488,0
38753,0
22053,0
18334,0
15056,0
4041,0
10388,0
20329,0
37308,0
21406,0
35432,0
1079,0
3771,0
15218,0
27561,0
8321,0
33547,0
24508,0
42860,1
40361,0
18331,0
28340,0
13164,1
29739,0
18353,0
35186,0
32914,0
27240,0
42210,1
26894,0
16861,0
2935,0
40228,1
18211,0
30677,0
9414,0
26690,0
5103,0
21683,0
29354,0
26109,0
42026,0
9385,0
44217,0
25530,0
15492,0
27567,1
1467,0
11305,0
28882,0
10598,0
2807,0
32495,0
26543,0
38400,0
25007,0
34521,0
32104,0
24506,0
5923,0
38707,0
4536,0
8507,0
41747,1
10448,0
44851,1
11290,0
29709,0
13687,0
8048,0
16866,0
43126,1
17483,0
30281,0
11749,0
1163,0
2066,0
16839,0
45188,1
41441,0
17258,0
27219,0
38341,0
22084,0
20706,0
44548,0
34468,0
41735,0
525,0
44982,0
865,0
42638,0
30816,0
1419,0
10847,0
21347,0
37178,0
8729,0
16293,0
35256,0
39914,0
884,0
29195,0
19918,0
17313,0
25262,0
15562,0
3072,0
24614,0
22852,0
40809,1
23113,0
22110,0
20209,0
27149,0
26713,0
17587,0
10861,0
3386,0
40351,0
2518,0
29447,0
32835,0
20171,0
16285,0
12128,0
17722,0
3617,0
17062,0
39355,0
6885,0
36885,0
7569,0
20854,0
5553,0
32250,0
24625,0
38008,0
14430,0
55,0
22192,0
39848,0
20670,0
33435,0
15137,0
13082,0
2340,0
33328,0
41373,0
40217,1
24937,0
42742,0
34306,0
39596,0
34151,1
24811,0
40618,1
14062,0
28318,0
37272,1
13158,0
23943,0
25955,0
5816,0
43570,1
20461,0
26843,1
39094,0
35757,0
26405,0
21234,0
16154,0
102,0
7227,0
16892,0
9982,0
15928,0
30474,0
11233,0
7497,0
7434,0
11515,1
25452,0
17247,0
32151,0
36579,0
40834,0
19693,0
42459,1
24437,0
41545,0
5126,0
28949,0
42469,1
37049,0
5775,0
39816,1
14015,0
22493,0
23829,0
12329,0
23871,0
36438,0
18391,0
41186,1
33590,0
42264,1
9757,0
38269,0
35679,0
26946,0
24771,1
17264,0
14104,0
4582,0
15953,0
14459,0
20276,0
21727,0
7401,0
4570,0
36328,0
32624,0
13926,1
36798,0
1518,0
38192,0
324,0
40897,0
44932,1
20315,0
10888,0
44936,0
7318,0
28292,0
16606,0
20071,0
36724,0
7910,0
35735,0
34007,1
19839,1
37452,0
38131,0
21391,0
12936,0
28225,0
35868,0
4069,0
32239,0
3322,0
41296,1
18886,0
45170,0
5958,0
30557,0
15647,0
7602,0
30647,0
39530,0
25848,0
10413,0
32849,0
19113,0
6442,0
27083,0
44596,0
20881,0
20766,0
26020,0
20947,0
20039,0
2542,0
27448,0
40484,0
24072,0
29459,0
