0,0.06696732215645028
1,0.1635942091053093
2,0.07184413016962529
3,0.13534432519616
4,0.11335688975799742
5,0.08580644663635446
6,0.15998928464220014
7,0.19028071073993344
8,0.07618040299501988
9,0.17565026320184499
10,0.0899584365259608
11,0.15093960809907384
12,0.08888150841754608
13,0.1032122205073247
14,0.2123772944474157
15,0.06440242320374011
16,0.11021901556996318
17,0.23138631463253437
18,0.07514664646683566
19,0.09587400151204342
20,0.05314659407364051
21,0.18979030315235978
22,0.22620227923977093
23,0.07553831920582868
24,0.06494694864384208
25,0.09238380427176124
26,0.15234520440926214
27,0.14395936866122905
28,0.1692055590783293
29,0.1056538095811425
30,0.21878646081839395
31,0.07426733687887781
32,0.15258326738519687
33,0.07724140675922903
34,0.11129063504555571
35,0.07413666685860944
36,0.06794090618025235
37,0.18853903067566358
38,0.24184261922554465
39,0.23116868117066086
40,0.11477633205787502
41,0.07402155959135828
42,0.09502978841406765
43,0.09911302525452856
44,0.16575304642691988
45,0.09938325285576079
46,0.20350817905874508
47,0.07119762419621133
48,0.043625080951487066
49,0.08749237313822307
50,0.0915410205636886
51,0.18840780500446694
52,0.09611375283908902
53,0.08654502875825776
54,0.09175511125430204
55,0.11716629845111665
56,0.15043942775909114
57,0.07849371526530959
58,0.07959395277510971
59,0.061656776074938247
60,0.0577553491671664
61,0.03985939381989031
62,0.15506030795551456
63,0.16439951909132292
64,0.05689784492275665
65,0.11444209954881843
66,0.10767021526177488
67,0.09496372511302544
68,0.04913809367876897
69,0.17398022655006612
70,0.07819811806741199
71,0.059240348087354636
72,0.04248159822249614
73,0.07040631026522215
74,0.082850213155484
75,0.1774489964595414
76,0.10804489281773719
77,0.06470317076915608
78,0.057347534556720904
79,0.2152603451548803
80,0.11608046661284666
81,0.17058087308550318
82,0.14586530199369446
83,0.07117914989473965
84,0.11526677343760217
85,0.21237956220408727
86,0.19772911225987347
87,0.20786912306204477
88,0.20320387616926247
89,0.22844669197464226
90,0.09341361662785087
91,0.17930155093797984
92,0.20996559485719554
93,0.21273076311423622
94,0.21333773529875621
95,0.037347927851279654
96,0.06860522835840067
97,0.11099056607687183
98,0.08386162315492518
99,0.08293593783286247
100,0.14115784273812979
101,0.08544144139995201
102,0.144629933285133
103,0.024703687805474307
104,0.1076410692463433
105,0.08572868494732638
106,0.17543592866381374
107,0.16634208666735087
108,0.07741779022265816
109,0.0696402935791969
110,0.16749494813886748
111,0.05881112315558113
112,0.15376528081087557
113,0.09894152626334664
114,0.07822117124456641
115,0.0897775705105152
116,0.1926546339423753
117,0.11343853129064144
118,0.02307332834946215
119,0.06067346033452044
120,0.06899932084603988
121,0.035994540336160716
122,0.09473043563383449
123,0.11649788753244057
124,0.06816319337655863
125,0.0884380988944439
126,0.0732662116141097
127,0.1747373374102708
128,0.1101626689790729
129,0.19172226417550986
130,0.08142385502189975
131,0.10551359031972896
132,0.21303152975714565
133,0.12470003811241219
134,0.05980379428935717
135,0.1242838360604145
136,0.14503018262133494
137,0.075919842432653
138,0.11121303176026108
139,0.06001309433588217
140,0.058771381157514076
141,0.0972794530359377
142,0.1512952751813301
143,0.039377980519902545
144,0.11372334670384864
145,0.10102479223572133
146,0.062268209609643285
147,0.12369186184287531
148,0.07241991447048406
149,0.17196857815333152
150,0.08876060744222154
151,0.10271492733729515
152,0.034776988277701884
153,0.09989830995195075
154,0.09998525649943359
155,0.06343129414881614
156,0.09457187577242804
157,0.07878587965385507
158,0.10860627124803529
159,0.07644162865336288
160,0.22330856870900626
161,0.05407891675229038
162,0.05316711068208592
163,0.19944406351874194
164,0.10701926639878108
165,0.07548775696690535
166,0.1242210181312371
167,0.08821037704085846
168,0.21900116154251462
169,0.06519390971803553
170,0.08952379252919389
171,0.07461556342599208
172,0.11146057853503248
173,0.10940043896764068
174,0.2281072662855299
175,0.08298470252635758
176,0.16615630360899827
177,0.03342214155269656
178,0.06593839481671775
179,0.06614012725893424
180,0.10173660252916003
